date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:30:03	2782/2782	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Sep%202018%2008:19:34%20GMT	http://stacksthemes.com/alpha/assets/images/wizard-image.png	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/images/wizard-image.png	(from http://stacksthemes.com/alpha/form-wizard.html)
10:30:04	588346/588346	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Sep%202018%2008:19:48%20GMT	http://stacksthemes.com/alpha/assets/images/mountains1.png	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/images/mountains1.png	(from http://stacksthemes.com/alpha/ui-parallax.html)
10:30:07	21090/21090	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:58%20GMT	http://stacksthemes.com/alpha/assets/plugins/jquery-validation/jquery.validate.min.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/jquery-validation/jquery.validate.min.js	(from http://stacksthemes.com/alpha/form-wizard.html)
10:30:07	13857/13857	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:54%20GMT	http://stacksthemes.com/alpha/assets/plugins/jquery-steps/jquery.steps.min.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/jquery-steps/jquery.steps.min.js	(from http://stacksthemes.com/alpha/form-wizard.html)
10:30:08	1518/1518	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:59%20GMT	http://stacksthemes.com/alpha/assets/js/pages/form-wizard.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/js/pages/form-wizard.js	(from http://stacksthemes.com/alpha/form-wizard.html)
10:30:09	9711/9711	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Sep%202018%2008:19:57%20GMT	http://stacksthemes.com/alpha/assets/plugins/dropzone/dropzone.min.css	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/dropzone/dropzone.min.css	(from http://stacksthemes.com/alpha/form-upload.html)
10:30:10	751/751	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Sep%202018%2008:19:57%20GMT	http://stacksthemes.com/alpha/assets/plugins/dropzone/basic.min.css	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/dropzone/basic.min.css	(from http://stacksthemes.com/alpha/form-upload.html)
10:30:15	32789/32789	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:57%20GMT	http://stacksthemes.com/alpha/assets/plugins/dropzone/dropzone.min.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/dropzone/dropzone.min.js	(from http://stacksthemes.com/alpha/form-upload.html)
10:30:16	4009/4009	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Sep%202018%2008:19:58%20GMT	http://stacksthemes.com/alpha/assets/plugins/image-cropper/cropper.min.css	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/image-cropper/cropper.min.css	(from http://stacksthemes.com/alpha/form-image-crop.html)
10:30:18	2982114/2982114	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Sep%202018%2008:19:42%20GMT	http://stacksthemes.com/alpha/assets/images/card-image2.jpg	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/images/card-image2.jpg	(from http://stacksthemes.com/alpha/mailbox.html)
10:30:20	32872/32872	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:57%20GMT	http://stacksthemes.com/alpha/assets/plugins/dropzone/dropzone-amd-module.min.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/dropzone/dropzone-amd-module.min.js	(from http://stacksthemes.com/alpha/form-upload.html)
10:30:21	748/748	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:59%20GMT	http://stacksthemes.com/alpha/assets/js/pages/form-image-crop.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/js/pages/form-image-crop.js	(from http://stacksthemes.com/alpha/form-image-crop.html)
10:30:22	24070/24070	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:58%20GMT	http://stacksthemes.com/alpha/assets/plugins/image-cropper/cropper.min.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/image-cropper/cropper.min.js	(from http://stacksthemes.com/alpha/form-image-crop.html)
10:30:26	30480/30480	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Sep%202018%2008:20:00%20GMT	http://stacksthemes.com/alpha/assets/images/zoom/small/image1.jpg	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/images/zoom/small/image1.jpg	(from http://stacksthemes.com/alpha/form-image-zoom.html)
10:30:30	22120/22120	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Sep%202018%2008:20:00%20GMT	http://stacksthemes.com/alpha/assets/images/zoom/small/image2.jpg	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/images/zoom/small/image2.jpg	(from http://stacksthemes.com/alpha/form-image-zoom.html)
10:30:34	54668/54668	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Sep%202018%2008:20:00%20GMT	http://stacksthemes.com/alpha/assets/images/zoom/small/image3.jpg	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/images/zoom/small/image3.jpg	(from http://stacksthemes.com/alpha/form-image-zoom.html)
10:30:35	31691/31691	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Sep%202018%2008:20:00%20GMT	http://stacksthemes.com/alpha/assets/images/zoom/small/image4.jpg	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/images/zoom/small/image4.jpg	(from http://stacksthemes.com/alpha/form-image-zoom.html)
10:30:36	310/310	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:59%20GMT	http://stacksthemes.com/alpha/assets/js/pages/form-image-zoom.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/js/pages/form-image-zoom.js	(from http://stacksthemes.com/alpha/form-image-zoom.html)
10:30:37	17523/17523	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Sep%202018%2008:20:09%20GMT	http://stacksthemes.com/alpha/assets/plugins/select2/css/select2.css	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/select2/css/select2.css	(from http://stacksthemes.com/alpha/form-select2.html)
10:30:40	32922/32922	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:57%20GMT	http://stacksthemes.com/alpha/assets/plugins/elevatezoom/jquery.elevatezoom-3.0.8.min.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/elevatezoom/jquery.elevatezoom-3.0.8.min.js	(from http://stacksthemes.com/alpha/form-image-zoom.html)
10:30:41	674/674	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:58%20GMT	http://stacksthemes.com/alpha/assets/js/pages/form-select2.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/js/pages/form-select2.js	(from http://stacksthemes.com/alpha/form-select2.html)
10:30:42	13615/13615	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Sep%202018%2008:20:01%20GMT	http://stacksthemes.com/alpha/assets/plugins/datatables/css/jquery.dataTables.min.css	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/datatables/css/jquery.dataTables.min.css	(from http://stacksthemes.com/alpha/table-data.html)
10:30:49	63947/63947	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:20:10%20GMT	http://stacksthemes.com/alpha/assets/plugins/select2/js/select2.min.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/select2/js/select2.min.js	(from http://stacksthemes.com/alpha/form-select2.html)
10:30:50	640/640	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:59%20GMT	http://stacksthemes.com/alpha/assets/js/pages/table-data.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/js/pages/table-data.js	(from http://stacksthemes.com/alpha/table-data.html)
10:30:51	9345/9345	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Sep%202018%2008:19:53%20GMT	http://stacksthemes.com/alpha/assets/plugins/nvd3/nv.d3.min.css	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/nvd3/nv.d3.min.css	(from http://stacksthemes.com/alpha/charts.html)
10:30:57	81702/81702	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:20:01%20GMT	http://stacksthemes.com/alpha/assets/plugins/datatables/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/datatables/js/jquery.dataTables.min.js	(from http://stacksthemes.com/alpha/table-data.html)
10:31:17	151708/151708	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:57%20GMT	http://stacksthemes.com/alpha/assets/plugins/d3/d3.min.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/d3/d3.min.js	(from http://stacksthemes.com/alpha/charts.html)
10:31:21	12183/12183	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:55%20GMT	http://stacksthemes.com/alpha/assets/plugins/flot/jquery.flot.pie.min.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/flot/jquery.flot.pie.min.js	(from http://stacksthemes.com/alpha/charts.html)
10:31:31	215800/215800	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:52%20GMT	http://stacksthemes.com/alpha/assets/plugins/nvd3/nv.d3.min.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/nvd3/nv.d3.min.js	(from http://stacksthemes.com/alpha/charts.html)
10:31:32	363/363	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:59%20GMT	http://stacksthemes.com/alpha/assets/js/pages/maps-google.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/js/pages/maps-google.js	(from http://stacksthemes.com/alpha/maps-google.html)
10:31:32	6635/6635	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Sep%202018%2008:19:54%20GMT	http://stacksthemes.com/alpha/assets/plugins/jquery-jvectormap/jquery-jvectormap-2.0.3.css	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/jquery-jvectormap/jquery-jvectormap-2.0.3.css	(from http://stacksthemes.com/alpha/maps-vector.html)
10:31:35	68734/68734	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:59%20GMT	http://stacksthemes.com/alpha/assets/js/pages/charts.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/js/pages/charts.js	(from http://stacksthemes.com/alpha/charts.html)
10:31:36	2751/2751	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:54%20GMT	http://stacksthemes.com/alpha/assets/plugins/jquery-jvectormap/gdp-data.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/jquery-jvectormap/gdp-data.js	(from http://stacksthemes.com/alpha/maps-vector.html)
10:31:43	57116/57116	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:54%20GMT	http://stacksthemes.com/alpha/assets/plugins/jquery-jvectormap/jquery-jvectormap-2.0.3.min.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/jquery-jvectormap/jquery-jvectormap-2.0.3.min.js	(from http://stacksthemes.com/alpha/maps-vector.html)
10:31:43	855/855	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:59%20GMT	http://stacksthemes.com/alpha/assets/js/pages/maps-vector.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/js/pages/maps-vector.js	(from http://stacksthemes.com/alpha/maps-vector.html)
10:31:54	104149/104149	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:54%20GMT	http://stacksthemes.com/alpha/assets/plugins/jquery-jvectormap/jquery-jvectormap-world-mill-en.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/jquery-jvectormap/jquery-jvectormap-world-mill-en.js	(from http://stacksthemes.com/alpha/maps-vector.html)
10:31:55	1063/1063	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Sep%202018%2008:19:53%20GMT	http://stacksthemes.com/alpha/assets/plugins/patternlock-master/patternLock.css	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/patternlock-master/patternLock.css	(from http://stacksthemes.com/alpha/pattern-lock-screen.html)
10:31:56	4927/4927	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:53%20GMT	http://stacksthemes.com/alpha/assets/plugins/patternlock-master/patternLock.min.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/patternlock-master/patternLock.min.js	(from http://stacksthemes.com/alpha/pattern-lock-screen.html)
10:31:57	1709/1709	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:58%20GMT	http://stacksthemes.com/alpha/assets/js/pages/pattern-lock-screen.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/js/pages/pattern-lock-screen.js	(from http://stacksthemes.com/alpha/pattern-lock-screen.html)
10:31:58	19991/19991	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Sep%202018%2008:20:02%20GMT	http://stacksthemes.com/alpha/assets/plugins/pricing-tables/css/style.css	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/pricing-tables/css/style.css	(from http://stacksthemes.com/alpha/pricing-tables.html)
10:32:02	15250/15250	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:20:02%20GMT	http://stacksthemes.com/alpha/assets/plugins/pricing-tables/js/modernizr.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/pricing-tables/js/modernizr.js	(from http://stacksthemes.com/alpha/pricing-tables.html)
10:32:03	3124/3124	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:20:02%20GMT	http://stacksthemes.com/alpha/assets/plugins/pricing-tables/js/main.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/pricing-tables/js/main.js	(from http://stacksthemes.com/alpha/pricing-tables.html)
10:32:04	371/371	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:59%20GMT	http://stacksthemes.com/alpha/assets/js/pages/contact.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/js/pages/contact.js	(from http://stacksthemes.com/alpha/contact.html)
10:32:05	4729/4729	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Sep%202018%2008:20:01%20GMT	http://stacksthemes.com/alpha/assets/plugins/google-grid-gallery/css/component.css	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/google-grid-gallery/css/component.css	(from http://stacksthemes.com/alpha/gallery.html)
10:32:07	9226/9226	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:20:02%20GMT	http://stacksthemes.com/alpha/assets/plugins/google-grid-gallery/js/modernizr.custom.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/google-grid-gallery/js/modernizr.custom.js	(from http://stacksthemes.com/alpha/gallery.html)
10:32:09	2317/2317	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Sep%202018%2008:20:15%20GMT	http://stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/thumb/1.png	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/thumb/1.png	(from http://stacksthemes.com/alpha/gallery.html)
10:32:10	2297/2297	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Sep%202018%2008:20:15%20GMT	http://stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/thumb/2.png	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/thumb/2.png	(from http://stacksthemes.com/alpha/gallery.html)
10:32:11	2050/2050	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Sep%202018%2008:20:15%20GMT	http://stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/thumb/3.png	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/thumb/3.png	(from http://stacksthemes.com/alpha/gallery.html)
10:32:12	1957/1957	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Sep%202018%2008:20:15%20GMT	http://stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/thumb/4.png	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/thumb/4.png	(from http://stacksthemes.com/alpha/gallery.html)
10:32:13	1691/1691	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Sep%202018%2008:20:15%20GMT	http://stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/thumb/5.png	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/thumb/5.png	(from http://stacksthemes.com/alpha/gallery.html)
10:32:14	189196/189196	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Sep%202018%2008:19:34%20GMT	http://stacksthemes.com/alpha/assets/images/ignature.png	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/images/ignature.png	(from http://stacksthemes.com/alpha/invoice.html)
10:32:14	4201/4201	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Sep%202018%2008:20:15%20GMT	http://stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/thumb/6.png	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/thumb/6.png	(from http://stacksthemes.com/alpha/gallery.html)
10:32:16	4189/4189	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Sep%202018%2008:20:15%20GMT	http://stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/large/1.png	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/large/1.png	(from http://stacksthemes.com/alpha/gallery.html)
10:32:17	5426/5426	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Sep%202018%2008:20:15%20GMT	http://stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/large/2.png	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/large/2.png	(from http://stacksthemes.com/alpha/gallery.html)
10:32:17	4738/4738	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Sep%202018%2008:20:15%20GMT	http://stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/large/3.png	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/large/3.png	(from http://stacksthemes.com/alpha/gallery.html)
10:32:18	4895/4895	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Sep%202018%2008:20:14%20GMT	http://stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/large/4.png	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/large/4.png	(from http://stacksthemes.com/alpha/gallery.html)
10:32:19	3718/3718	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Sep%202018%2008:20:14%20GMT	http://stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/large/5.png	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/large/5.png	(from http://stacksthemes.com/alpha/gallery.html)
10:32:20	4753/4753	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Sep%202018%2008:20:15%20GMT	http://stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/large/6.png	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/google-grid-gallery/img/large/6.png	(from http://stacksthemes.com/alpha/gallery.html)
10:32:20	6893/6893	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:20:02%20GMT	http://stacksthemes.com/alpha/assets/plugins/google-grid-gallery/js/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/google-grid-gallery/js/imagesloaded.pkgd.min.js	(from http://stacksthemes.com/alpha/gallery.html)
10:32:22	1835/1835	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:20:02%20GMT	http://stacksthemes.com/alpha/assets/plugins/google-grid-gallery/js/classie.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/google-grid-gallery/js/classie.js	(from http://stacksthemes.com/alpha/gallery.html)
10:32:24	25081/25081	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:20:02%20GMT	http://stacksthemes.com/alpha/assets/plugins/google-grid-gallery/js/masonry.pkgd.min.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/google-grid-gallery/js/masonry.pkgd.min.js	(from http://stacksthemes.com/alpha/gallery.html)
10:32:24	12191/12191	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:20:02%20GMT	http://stacksthemes.com/alpha/assets/plugins/google-grid-gallery/js/cbpGridGallery.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/google-grid-gallery/js/cbpGridGallery.js	(from http://stacksthemes.com/alpha/gallery.html)
10:32:25	102/102	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:59%20GMT	http://stacksthemes.com/alpha/assets/js/pages/gallery.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/js/pages/gallery.js	(from http://stacksthemes.com/alpha/gallery.html)
10:32:26	8674/8674	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Sep%202018%2008:20:00%20GMT	http://stacksthemes.com/alpha/assets/plugins/vertical-timeline/css/style.css	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/vertical-timeline/css/style.css	(from http://stacksthemes.com/alpha/timeline.html)
10:32:29	507/507	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2011%20Sep%202018%2008:20:00%20GMT	http://stacksthemes.com/alpha/assets/plugins/vertical-timeline/img/cd-icon-picture.svg	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/vertical-timeline/img/cd-icon-picture.svg	(from http://stacksthemes.com/alpha/timeline.html)
10:32:30	442/442	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2011%20Sep%202018%2008:20:00%20GMT	http://stacksthemes.com/alpha/assets/plugins/vertical-timeline/img/cd-icon-movie.svg	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/vertical-timeline/img/cd-icon-movie.svg	(from http://stacksthemes.com/alpha/timeline.html)
10:32:30	394/394	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2011%20Sep%202018%2008:20:00%20GMT	http://stacksthemes.com/alpha/assets/plugins/vertical-timeline/img/cd-icon-location.svg	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/vertical-timeline/img/cd-icon-location.svg	(from http://stacksthemes.com/alpha/timeline.html)
10:32:31	1051/1051	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:20:00%20GMT	http://stacksthemes.com/alpha/assets/plugins/vertical-timeline/js/main.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/vertical-timeline/js/main.js	(from http://stacksthemes.com/alpha/timeline.html)
10:32:32	11764/11764	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Sep%202018%2008:19:54%20GMT	http://stacksthemes.com/alpha/assets/plugins/fullcalendar/fullcalendar.min.css	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/fullcalendar/fullcalendar.min.css	(from http://stacksthemes.com/alpha/calendar.html)
10:32:36	51374/51374	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:20:00%20GMT	http://stacksthemes.com/alpha/assets/plugins/vertical-timeline/js/modernizr.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/vertical-timeline/js/modernizr.js	(from http://stacksthemes.com/alpha/timeline.html)
10:32:39	34737/34737	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:54%20GMT	http://stacksthemes.com/alpha/assets/plugins/fullcalendar/moment.min.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/fullcalendar/moment.min.js	(from http://stacksthemes.com/alpha/calendar.html)
10:32:40	1307/1307	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:59%20GMT	http://stacksthemes.com/alpha/assets/js/pages/calendar.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/js/pages/calendar.js	(from http://stacksthemes.com/alpha/calendar.html)
10:32:41	5057/5057	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:52%20GMT	http://stacksthemes.com/alpha/assets/plugins/jquery.countdown/jquery.countdown.min.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/jquery.countdown/jquery.countdown.min.js	(from http://stacksthemes.com/alpha/coming-soon.html)
10:32:42	306/306	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:59%20GMT	http://stacksthemes.com/alpha/assets/js/pages/coming-soon.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/js/pages/coming-soon.js	(from http://stacksthemes.com/alpha/coming-soon.html)
10:32:50	102800/102800	---M--	200	added ('OK')	application/javascript	date:Tue,%2011%20Sep%202018%2008:19:54%20GMT	http://stacksthemes.com/alpha/assets/plugins/fullcalendar/fullcalendar.min.js	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/fullcalendar/fullcalendar.min.js	(from http://stacksthemes.com/alpha/calendar.html)
10:33:36	3106409/3106409	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Sep%202018%2008:19:46%20GMT	http://stacksthemes.com/alpha/assets/images/card-image5.jpg	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/images/card-image5.jpg	(from http://stacksthemes.com/alpha/ui-cards.html)
10:35:33	4560702/4560702	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Sep%202018%2008:19:39%20GMT	http://stacksthemes.com/alpha/assets/images/crop.jpg	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/images/crop.jpg	(from http://stacksthemes.com/alpha/form-image-crop.html)
10:35:34	1203/1203	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Sep%202018%2008:20:01%20GMT	http://stacksthemes.com/alpha/assets/plugins/datatables/images/sort_both.png	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/datatables/images/sort_both.png	(from http://stacksthemes.com/alpha/assets/plugins/datatables/css/jquery.dataTables.min.css)
10:35:34	1077/1077	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Sep%202018%2008:20:01%20GMT	http://stacksthemes.com/alpha/assets/plugins/datatables/images/sort_asc.png	C:/My%20Web%20Sites/alpha/stacksthemes.com/alpha/assets/plugins/datatables/images/sort_asc.png	(from http://stacksthemes.com/alpha/assets/plugins/datatables/css/jquery.dataTables.min.css)
